MISS NINE INVITES,2009-10-23,23:30,2009-10-24,06:00,390.0,Supperclub Cruise,"Ruyterkade, Pier 14",52.379128,4.900272,9.99,9.99,800,,"[MISS NINE, 16 BIT LOLITAS, DENNIS RUYER, GLOWFIELD, THE FUNKY BASTARD, MPLAY]",false,false
THE DRUMCLUB,2009-10-23,22:00,2009-10-24,04:00,360.0,The Mansion,Hobbemastraat 2,52.361452,4.882344,10.00,10.00,,,,false,false
MINUS NIGHT BY RICHIE HAWTIN,2009-10-23,22:00,2009-10-24,06:00,480.0,The Powerzone,Daniel Goedkoopstr. 1-3,52.343369,4.918505,32.50,32.50,3500,"[MINIMAL, TECHNO]","[RICHIE HAWTIN, BAREM, MAGDA, JPLS, HOBO, FABRIZIO MAURIZI, AMBIVALENT, ALI M DEMIREL]",false,false
PLANET E VS REKIDS,2009-10-23,22:30,2009-10-24,05:00,390.0,Trouw Amsterdam,Wibautstraat 131,52.354664,4.912051,15.00,17.50,,,"[CARL CRAIG  & RADIO SLAVE  - BACK-TO-BACK EXTRA LONG SET FEAT. ‘MAD MIKE BANKS ON KEYBOARDS, SPENCER PARKER]",false,false
DOMMELSCH TWSTD DJ CONTEST,2009-10-23,20:00,2009-10-24,03:00,420.0,Twstd,Weteringschans 157,52.359747,4.889935,0.00,0.00,200,,,false,false
"YES, PLEASE",2009-10-23,22:00,2009-10-24,05:00,420.0,Werck,Prinsengracht 277,52.374974,4.883672,,,,[SOUL],"[ALEXANDRE ESCOLIER, HANNA HAIS, DJ PIPPI, CHAPPELL, RALF GUM, DANNY MARQUEZ, FUDGE, GREG VAN BUEREN]",false,false
CLICK,2009-10-23,23:00,2009-10-24,06:00,420.0,Westerunie,Klönne Plein 4-6,52.386808,4.869991,15.00,15.00,1200,"[SOUL, FUNK]",,false,false
REDNOSE DISTRIKT,2009-10-24,00:00,2009-10-23,05:00,-1140.0,Winston Int.,Warmoesstraat 131,,,7.50,7.50,,[DUBSTEP],,false,false
PITCH BLACK,2009-10-23,20:00,2009-10-24,00:00,240.0,Winston Int.,Warmoesstraat 131,,,8.00,8.00,,[DOWNTEMPO],,false,false
ON THA FLOOR MUSIC NETWORK GATHERING,2009-10-22,20:00,2009-10-23,01:00,300.0,Bar Arc,Reguliersdwarsstraat 44,,,0.00,0.00,,[BASS],"[DJ DLG, HOXTON WHORES, MAT PLAYFORD, RACHAEL STARR, REDROCHE, TOM BUDDEN, TOM DE NEEF, LUCKY CHARMES, NICKY ROMERO, ROBERT FEELGOOD, SEDUCTIVE, AFRO BROS, ROWEL SINESTER, DEKKY, SILVERIUS, JAY SANTI]",false,false
AMSTERDAM DANCE EVENT SPECIAL,2009-10-22,20:30,2009-10-23,01:00,270.0,Bimhuis,Piet Heinkade 3,52.375765,4.924412,12.00,12.00,,[EXPERIMENTAL],,false,false
PLAT DU JOUR,2009-10-22,20:00,2009-10-23,03:00,420.0,Bitterzoet,Spuistraat 2,52.372263,4.88949,8.00,8.00,,"[DUBSTEP, DRUM N BASS, HIP HOP]","[RUSTIE, MOCHIPET, BRUTUZZ, MAKKS, ROKUS]",false,false
STOLICHNAYA KOMMUNITY INVADES AMSTERDAM,2009-10-22,18:00,2009-10-22,22:00,240.0,Bright Young Things Gallery,Eerste Jacob Van Campenstraat 60,52.357381,4.890322,,,,,"[NUNO DOS SANTOS, THE PLEASE, ERIC B YOUNG.]",false,false
6 YEARS OF LITTLE MOUNTAIN ROCKS,2009-10-22,23:00,2009-10-23,04:00,300.0,Club Home,Wagenstraat 4-7,52.366566,4.899401,10.00,15.00,,,,false,false
DEEPHEAT BEYOND BOOKINGS,2009-10-22,22:00,2009-10-23,04:00,360.0,Club Nl,Nieuwezijds Voorburgwal 169,52.372064,4.891011,10.00,10.00,,,"[HARDSOUL, HIDEO KOBAYASHI, SERGIO FLORES, DANNY MARQUEZ, FUDGE, RALF GUM, SIMON DUNMORE, I-FAN, MITCH CROWN]",false,false
DIRTY DELUXE,2009-10-22,22:00,2009-10-23,04:00,360.0,Club Party Crew,Rembrandtplein 31,,,10.00,12.00,300,"[HOUSE, ECLECTIC]","[KID KAIO, LENNOX FREDERIQUE, MIQSTAR & JAY ARE, DAH COSTAH, ALVITA, NICK MEMPHIS, VIPS, SHARITY JAYDE & FRIENDS]",false,false
MASON PRESENTS: ANIMAL LANGUAGE LABEL NIGHT,2009-10-22,23:00,2009-10-23,04:00,300.0,Club Up,Korte Leidsedwarsstraat 26-i,,,12.00,12.00,,,,false,false
ANIMAL LANGUAGE LABELNIGHT,2009-10-22,23:00,2009-10-23,04:00,300.0,De Kring,Kleine Gartmansplantsoen 7-9,52.363575,4.883355,12.00,12.00,,,"[01.00 LUKE SOLOMON ), 02.30 TIM GREEN]",false,false
FLAMINGO NIGHTS,2009-10-22,22:00,2009-10-23,04:00,360.0,Escape,Rembrandtplein 11,52.366428,4.896349,12.00,12.00,1300,[FUNK],"[FEDDE LE GRAND, FUNKERMAN, PATRIC LA FUNK, BJORN WOLF, JOHNSTAR, SHERMANOLOGY, MITCH CROWN, MC GEE]",false,false
ANNA AGENCY PRESENTS,2009-10-22,22:00,2009-10-23,03:00,300.0,Escape Lounge Caffe,Rembrandtplein,,,,,,,"[BART B MORE, BENJAMIN BATES PRESENTS BATES45, BOBBY BURNS, HARDWELL, JEAN, KOEN GROENEVELD, MC BOOGSHE, OLAV BASOSKI, RANDY KATANA, RAY FOX, RONALD MOLENDIJK, TONY CHA CHA]",false,false
BEASONE LABEL NIGHT,2009-10-22,22:00,2009-10-23,04:00,360.0,Flex Bar,Pazzanistraat 1,52.385827,4.871706,12.50,15.00,,"[TECHNO, MINIMAL]",,false,false
SQUZ,2009-10-22,22:00,2009-10-23,05:00,420.0,Godiva,Handboogstraat 15hs,52.373801,4.890935,8.00,8.00,,,"[DANIEL BRANDT, BERT DE ROOIJ, DOLLKRAUT, OLFF, EELCO COUVREUR, TOM RUIJG, WILLIAM KOUAM DJOKO, PETE BANDIT, JASON SHAE, KHALIL, JORN LIEFDESHUIS]",false,false
JOHNNY HOES PRESENTS,2009-10-22,23:00,2009-10-23,04:00,300.0,Jimmy Woo,Korte Leidsedwarsstraat 18,52.364116,4.883464,12.50,12.50,550,,[DON DIABLO & FRIENDS],false,false
SUPERRAUW & DECKED OUT,2009-10-22,22:00,2009-10-23,05:00,420.0,Melkweg,Lijnbaansgracht 234a,52.364837,4.881273,23.00,23.00,,,,false,false
BLA BLA / MOBILEE / DEEPVIBES LABEL SHOWCASE,2009-10-22,23:00,2009-10-23,05:00,360.0,Ms Stubnitz,Neveritaweg,52.401412,4.89436,5.00,12.00,,"[TECHNO, MINIMAL]","[PACO OSUNA, DANIEL SANCHEZ, WOUTER DE MOOR, OLENE KADAR LIVE, VERY SPECIAL GUEST!!, MULDER & RODERIK FLOHIL AND WIETSE SMIT, HECTOR, RALF KOLLMANN, ROBERT DIETZ, SASCHA DIVE, EL MUNDO & SATORI]",false,true
FLASH BLACK,2009-10-22,22:00,2009-10-23,06:00,480.0,Odeon Theater,Singel 460,,,10.00,15.00,1100,,,false,false
GROUND UP SHOWCASE,2009-10-22,21:00,2009-10-23,02:00,300.0,Onefourone,Overtoom 141,52.362071,4.87295,5.00,5.00,,[ELECTRO],,false,false
"ADE MOSKOW DISKOW PRESENTS:L \"\"BE EAST",2009-10-22,21:00,2009-10-23,03:00,360.0,Ot301,Overtoom 301,52.360186,4.865394,9.00,10.00,400,,,false,false
BEDROCK FT. JOHN DIGWEED & GUY J,2009-10-22,22:00,2009-10-23,04:00,360.0,Panama,Oostelijke Handelskade 4,52.374931,4.930309,20.00,25.00,1000,,,false,false
PENDULUM (DJ SET,2009-10-22,22:00,2009-10-23,05:00,420.0,Paradiso,Weteringschans 6-8,52.362277,4.883945,18.00,18.00,1300,"[BREAKBEATS, DRUM N BASS]",,false,false
INTUITION INVITES COLD HARBOUR & GARUDA,2009-10-22,22:00,2009-10-23,05:00,420.0,Partyship Ocean Diva,"Passenger Terminal, Piet Heinkade 2",,,17.50,20.00,,"[TRANCE, PROGRESSIVE]","[MARKUS SCHULZ, MENNO DE JONG, GARETH EMERY]",false,false
STAR 69RECORDS SHOWCASE,2009-10-22,22:00,2009-10-23,04:00,360.0,Rain,Rembrandtplein 44,52.365901,4.897413,5.00,10.00,,,"[HOXTON WHORES, STEVEN LEE, AGENT GREG, DMITRI VEGAS, LIKE MIKE, ANTON FIELDING, NIMA NAS, TERRI B., RICHARD GREY, TERRI B.]",false,false
PLAYECTRA LABELNIGHT,2009-10-22,21:00,2009-10-23,02:00,300.0,St. Pauls,Gravenstraat 24 B,52.374253,4.891853,0.00,0.00,200,[HOUSE],,false,false
WKND PRESENTS DIYNAMIC & FREERANGE,2009-10-22,21:00,2009-10-23,03:30,390.0,De Kroon,Rembrandtplein 17,52.366253,4.897123,8.00,10.00,530,,"[SOLOMUN, STIMMING, H.O.S.H., JIMPSTER, MANUEL TUR, ILLE BITCH, TIM AVIS]",false,false
MIKO LOVES WAVE MUSIC & FORWARD,2009-10-23,00:00,2009-10-22,05:00,-1140.0,Sugarfactory,Lijnbaansgracht 238,52.364798,4.881735,10.00,14.00,450,[HOUSE],"[FRANÇOIS K., BRENDON MOELLER, JOHN DALY, MOSFET VISUALISTS]",false,false
SHARE / AUDIO VISUAL PLAYGROUND,2009-10-22,15:00,2009-10-22,19:00,240.0,Sugarfactory,Lijnbaansgracht 238,52.364798,4.881735,5.00,5.00,450,,"[MATTHIJS KNEPPERS, NEDAD POPOV, JUSTIN MAGNESS, STIJN KUIJPERS, ROY BEKHUIS, ANETT KULCSAR, CENK UNIS, MARCEL VAN DER DRIFT, BRAM KNEPPERS, TIMO ROZENDAL, WIETSKE HUISMAN]",false,false
365LIVE! WORKSHOP & MASTERCLASS,2009-10-22,20:00,2009-10-22,23:00,180.0,Sugarfactory,Lijnbaansgracht 238,52.364798,4.881735,7.00,8.00,450,,"[FRANÇOIS K, SEBASTIAN SLEEBOS]",false,false
THE SOUND OF REELGROOVE,2009-10-22,20:00,2009-10-23,01:00,300.0,The Mansion,Hobbemastraat 2,52.361452,4.882344,5.00,5.00,,"[SOUL, FUNK]","[DJ MEME, PANEVINO, CENTRAL AVENUE, ALFRED AZZETTO, DUTCHICAN SOUL, LEWIS FERRIER, MILES NUMAN, PHONIC FUNK, CHAPPELL, RAINY PAYNE, MAVIS ACQUAH]",false,false
INNERVISIONS,2009-10-22,22:30,2009-10-23,05:00,390.0,Trouw Amsterdam,Wibautstraat 131,52.354664,4.912051,15.00,17.50,,,,false,false
DOMMELSCH TWSTD DJ CONTEST,2009-10-22,22:00,2009-10-23,01:00,180.0,Twstd,Weteringschans 157,52.359747,4.889935,0.00,0.00,200,,,false,false
BACKWARDS (MOONWALK THRU TIME,2009-10-22,19:00,2009-10-23,03:00,480.0,Werck,Prinsengracht 277,52.374974,4.883672,0.00,0.00,,"[DANCECLASSICS, SOUL, FUNK, DISCO, GROOVE]","[DJ LUCHA, DJ DA-RULE, DJ OLIVIÉR, MISS DADA & DJ NOVICA, ERIC B, GOOD OLD DAVE, RICKY FROM VENEZUELA, JOSHUA WALTER & MISS BROWN, OFF THE WALL/CHOCOMEL, MR. SPEAK & JIMMY AASGIER, ROB BOSKAMP & RICCIARDI, SILVERIUS, LARS VEGAS]",false,false
"ALL IS ONE, DEKMANTEL & BAR27 PRESENT",2009-10-22,22:00,2009-10-23,05:00,420.0,Westerunie,Klönne Plein 4-6,52.386808,4.869991,10.00,15.00,1200,,"[NATHAN FAKE, REMY, ISIS, RICKETIC, MAKAM, TOM TRAGO, DAUPHIN, AROMA JOCKEY ODO7, ARJUNA SCHIKS, OLIVIER WEITER, EGBERT JAN WEEBER, KAMOUFLAGE, LUCATONE, EKE EVI, SAN PROPER, JAN VAN KAMPEN, JUJU & JORDASH]",false,false
NEW CAKE LABEL NIGHT,2009-10-22,22:00,2009-10-23,04:00,360.0,Winston Int.,Warmoesstraat 131,,,7.50,7.50,,"[ALTERNATIVE DANCE, HOUSE, DISCO]",,false,false
